journey_id,user_id,start_type,start_lat,start_lon,source,driver_score
91a3db65ef4b8ff834e7136a2a7d2af1,dd2af4715d0dc16eded53afc0e28aa78,reserved,"-12,07686398","-76,96293097",Android,
028c0aa5c5f7e32a652df0a733297c20,cf3a94138caddceb3209e4723638ef6f,asap,"-12,13046335","-77,032081",Android,
028c0aa5c5f7e32a652df0a7332a53a5,59a766bd488db1053eeba5a3ae93b7b8,asap,"-12,11289597","-76,99002075",iPhone,
028c0aa5c5f7e32a652df0a733ed6f60,7abecd4f47c2c1d5390d86eb22173bdb,asap,"-12,08906937","-77,06646729",iPhone,
2f074f125e1652e02799c064c2deaf0d,ae06c34243f741e203e97c48eb42017b,asap,"-12,098176","-76,971417",web,
4fe9f4a6c3f60759ef37f76e9a93d21a,c018a9209a2d912f820dc82db60b1354,asap,"-12,0918045","-77,0239563",iPhone,
bdecdc5304b3fd4032621ced63f5a823,e4cae9e711f3aa4ce90ed98f28380df7,reserved,"-12,10120392","-77,00778198",iPhone,5.0
028c0aa5c5f7e32a652df0a73328c255,59a766bd488db1053eeba5a3aea922df,reserved,"-12,0811041","-76,97679095",Android,
ae12edba2cff83f08c89d8dbf9fc037a,fa88b809b28e4387f72703c52ae49bb7,asap,"-12,124939","-77,0098285",Wap,
43e2211ab3cb25b71f06d33f86859ac0,5d3f4707b95580ea79778ab1c3eea390,asap,"-12,10277176","-77,04214478",iPhone,
761a1b1e8e4103f2ac5a425564131378,123b753a17ca12f7fb7c4ec96fa5fc82,asap,"-12,06163025","-76,96221924",iPhone,
a89e50234bb6c1a61101ba24c41e822b,ae06c34243f741e203e97c48eb62e6db,asap,"-12,098176","-76,971417",web,
1426dae7957606abcc36f2fc08b83849,33913c022700103029e6bb283c7af263,reserved,"-12,11324692","-76,99227905",iPhone,
e0c7aeb0a1ff64a9c2efcce97cc3a411,a86c8d399be95a32f795a8a9887127b9,asap,"-12,09137677","-77,02782031",Android,
74cd7c58007b373923662b850024d342,ae06c34243f741e203e97c48eb62e6db,reserved,"-12,15","-77,0166667",web,
e0c7aeb0a1ff64a9c2efcce97cc45df9,a0fc8364b222d4aaf247f397ce1cf79d,reserved,"-12,0916656","-77,05602139",Android,0.0
028c0aa5c5f7e32a652df0a733eb745f,caa7a1b7f11b99895d9991c3635fd51d,asap,"-12,11930466","-77,03610229",iPad,
2f074f125e1652e02799c064c2dc89fa,b12f4f09c783e29fe0d0ea62452daf8e,reserved,"-12,08382416","-77,04840088",iPhone,
761a1b1e8e4103f2ac5a42556412e768,3abce16ea601affbeae8f50584cdef8c,reserved,"-12,024053","-77,112036",web,
ae12edba2cff83f08c89d8dbf91abf6c,3546db06867c6c6f85e353c8ea633d07,asap,"-12,0891304","-77,0574646",iPhone,
761a1b1e8e4103f2ac5a42556493f6eb,3abce16ea601affbeae8f50584cdef8c,reserved,"-12,024053","-77,112036",web,
43e2211ab3cb25b71f06d33f86c4e98d,0756e1a1be3313a1a223bc6eb84ebb43,asap,"-12,095654","-77,0679679",web,
ecdcce0c956e266ed26c80fd9e7c5a39,d69674eb058aac145b2404c45d3aebba,asap,"-12,12260437","-76,97998047",iPhone,
43e2211ab3cb25b71f06d33f86c5ce50,65b6f3b7075270499ddd0f1dc10f9ac6,reserved,"-12,0932353","-77,0267424",web,
660b608a136931aa5ab0d315567ae52e,699c76a8203348961730e0164a753a25,asap,"-12,10002238","-77,03619082",Android,
e0c7aeb0a1ff64a9c2efcce97c6610e6,a86c8d399be95a32f795a8a9887127b9,asap,"-12,09590516","-77,02426404",Android,0.0
e0c7aeb0a1ff64a9c2efcce97c6569bb,ae06c34243f741e203e97c48eb62e6db,asap,"-12,098176","-76,971417",web,
17c21284245ff240c721273299e32e00,4c37542f88f6bc6fb2465a93be210506,reserved,"-12,10567093","-76,97546387",iPhone,5.0
16c0637eb01a58454d000d14853edbf4,81909d34a4420a253a42ce5cdcb68079,asap,"-12,07096415","-77,16437895",Android,
04105e1c65ef1e682b9f0adc2e017045,e4cae9e711f3aa4ce90ed98f2817e733,asap,"-12,12300873","-77,03890991",iPhone,
e0c7aeb0a1ff64a9c2efcce97cc2133b,ae06c34243f741e203e97c48eb42017b,reserved,"-12,098176","-76,971417",web,
e0c7aeb0a1ff64a9c2efcce97ce68eb8,851e424ed81e136e7e8c4b9ab0a84dd9,asap,"-12,11079788","-76,98388672",iPad,5.0
04105e1c65ef1e682b9f0adc2e014038,fa88b809b28e4387f72703c52ae49bb7,asap,"-12,12493896","-77,00982666",iPhone,
a1306821dc56831e07dadc8b34efab24,abb8a5727fb8c8fae10cd1b24eb5a853,asap,"-12,11177063","-76,99276733",iPad,
ae38852535ddc0db175151356bef02e6,d714d3665aaaf6f748ce2d52f48b4321,reserved,"-12,09318542","-77,02478027",iPhone,5.0
a1306821dc56831e07dadc8b34680f9c,275052e660ff5672db6624c42b69826b,asap,"-12,0628062","-77,0268425",web,
a1306821dc56831e07dadc8b34681ccf,ded01e648ddbeb109e0b377479b816be,reserved,"-12,06444386","-77,05341697",Android,0.0
bf16712f63aa85f390d9eddc1fb45961,f3dce601622545507e0de21c0f5c49cc,reserved,"-12,12432861","-76,98410034",iPhone,
e0c7aeb0a1ff64a9c2efcce97c6465a9,275052e660ff5672db6624c42b69826b,reserved,"-12,150784","-77,0212559",web,
e0c7aeb0a1ff64a9c2efcce97cc21c0a,8ed36e0e9dbf62743c06c09e5f7c1835,asap,"-12,0959549","-77,02160645",iPhone,5.0
e0c7aeb0a1ff64a9c2efcce97ce571e2,e1332f68e81526e498e4d84523390d76,reserved,"-12,0990181","-77,0345459",iPhone,
a89e50234bb6c1a61101ba24c4205e87,3d68e1172f35c1fbd06db5a1bc1425d0,asap,"-12,10041809","-77,03848267",iPhone,
e0c7aeb0a1ff64a9c2efcce97ce791f8,ae06c34243f741e203e97c48eb42017b,asap,"-12,098176","-76,971417",web,
04105e1c65ef1e682b9f0adc2e003160,d20d36802cc7944b4db14ba1698bc78b,asap,"-12,12848663","-76,98510742",iPhone,
04105e1c65ef1e682b9f0adc2e010448,ca5f041e0b807120714a6e4616154d37,reserved,"-12,1274408","-77,0210914",web,5.0
04105e1c65ef1e682b9f0adc2e3dc57e,e4cae9e711f3aa4ce90ed98f2817e733,asap,"-12,09374237","-77,02487183",iPhone,
dfa7fdaad05b1621604a961f7bde3ff6,ae06c34243f741e203e97c48eb42017b,asap,"-12,098176","-76,971417",web,
97eaae100c651b00f001ad50b0ffe2d9,fd3831b43f038c9ee0e840c18baa5793,asap,"-12,11551666","-76,99313354",iPhone,5.0
97eaae100c651b00f001ad50b0fffd3a,59a766bd488db1053eeba5a3aea922df,reserved,"-12,08104411","-76,97687611",Android,0.0
04105e1c65ef1e682b9f0adc2e2027be,e4cae9e711f3aa4ce90ed98f2817e733,reserved,"-12,12303162","-77,03890991",iPhone,4.0
a89e50234bb6c1a61101ba24c47c4a54,e4cae9e711f3aa4ce90ed98f28380df7,asap,"-12,1227951","-77,01446533",iPhone,4.0
74cd7c58007b373923662b8500862327,68fe4d0ad82cc2d715d13195333715ae,reserved,"-12,1198424","-77,0302427",web,
9f5290bea3d2df4cff9041e935f3b31d,59cbac79f5a653e8a8eb10f0ca470947,asap,"-12,05160904","-77,03536987",iPhone,
04105e1c65ef1e682b9f0adc2e3f3125,a86c8d399be95a32f795a8a9887127b9,reserved,"-12,11160001","-76,99254692",Android,
04105e1c65ef1e682b9f0adc2e3d6520,699c76a8203348961730e0164a753a25,asap,"-12,11024351","-77,01014925",Android,0.0
95efd3946c40dfe71c00dde68d7ae44b,17c21284245ff240c7212732991c62d2,asap,"-12,12900925","-77,03463745",iPhone,
9f5290bea3d2df4cff9041e935724754,81391eb34b4ff58d304e5aa357d4c7df,asap,"-12,10404968","-77,00506592",iPhone,4.0
1e9778ab52614bdbc1b4e13614c65448,2f1882c87731970df63e69d4bc282692,reserved,"-12,08541107","-76,96191406",iPhone,
4180615a62c51e98388c88bc39d01341,b079b5295555435bd161381873204313,asap,"-12,10937881","-77,03863525",iPhone,5.0
ae12edba2cff83f08c89d8dbf9db8502,0a98cead98f3935ef3051e834a30419e,reserved,"-12,024053","-77,112036",web,
b7a32d99cb529c222ba891396e8b0d41,ded01e648ddbeb109e0b377479b816be,reserved,"-12,12848742","-76,98512692",Android,2.0
b7a32d99cb529c222ba891396e8bc5e0,3abce16ea601affbeae8f50584cdef8c,reserved,"-12,1203421","-76,9686267",web,
b7a32d99cb529c222ba891396ead39c7,eeb07ac5409c082354b92368933f76a8,asap,"-12,10477829","-77,04534912",iPhone,5.0
b7a32d99cb529c222ba891396eacdfd4,17c21284245ff240c7212732991c62d2,asap,"-12,1244545","-77,03723145",iPhone,
d69674eb058aac145b2404c45dd778ea,e514428c195a86b270d0922a9968cbc4,asap,"-12,09949875","-77,02053833",iPhone,
d7b4f64833fdc9f6cebfc49e76ddbcf0,e514428c195a86b270d0922a9968cbc4,asap,"-12,09949875","-77,02053833",iPhone,
a89e50234bb6c1a61101ba24c47e7444,2f1882c87731970df63e69d4bc282692,asap,"-12,12233353","-77,00744629",iPhone,
a89e50234bb6c1a61101ba24c47e8174,2f1882c87731970df63e69d4bc282692,asap,"-12,12233353","-77,00744629",iPhone,
ea2525b563401f1ea2ebba9bed6c0cf9,6e168888d1ec73590b7ea3715487eec4,reserved,"-12,11907196","-76,96630859",iPhone,
ea2525b563401f1ea2ebba9bed6beb96,d69674eb058aac145b2404c45d3aebba,asap,"-12,12258911","-76,98007202",iPhone,
95f2005baf3b745bdac38ac2ab06fa58,86aa09456b63a2a25e0097c55220cd9a,asap,"-12,06903839","-77,07806396",iPhone,4.0
b7a32d99cb529c222ba891396e8caa03,699c76a8203348961730e0164a753a25,asap,"-12,10018564","-77,03581799",Android,5.0
443ccdfd1345a761a544f8cf426d3a07,8d7a255716cbbbbf448c696c69396d67,asap,"-12,09981155","-77,05154419",iPhone,
d7b4f64833fdc9f6cebfc49e76fcb14e,b713292f0ba59fd6af34ff18b81eb316,asap,"-12,10944463","-77,03312974",Android,5.0
ea2525b563401f1ea2ebba9bed6af4a0,851e424ed81e136e7e8c4b9ab0a84dd9,reserved,"-12,024053","-77,112036",web,
ea2525b563401f1ea2ebba9bed6a5ec3,55a921582f7b88ef61a3d8e24f502205,asap,"-12,12134933","-76,9906311",iPhone,
04105e1c65ef1e682b9f0adc2e20054e,275052e660ff5672db6624c42b69826b,asap,"-12,150784","-77,0212559",web,
443ccdfd1345a761a544f8cf426d4588,443ccdfd1345a761a544f8cf42cdf42c,reserved,"-12,13145851","-77,03006934",Android,
97eaae100c651b00f001ad50b0ffbf9d,16cbe35db7fff70fbc8251b4cdc843b1,reserved,"-12,05925361","-77,12864388",Android,
1d3c551d7fc3d0daf73f0a8c82376113,d69674eb058aac145b2404c45d3aebba,asap,"-12,12257004","-76,97998047",iPhone,
a1306821dc56831e07dadc8b34ef2765,d2f1475850c213560abdec5deae2dc97,reserved,"-12,1286654","-77,0297183",web,
a1306821dc56831e07dadc8b34f0c567,b1ca0dbdbfac705017357ddace7bf707,reserved,"-12,0499428","-77,055367",web,
d69674eb058aac145b2404c45dd660a1,d4fdce6822a5f108a1aeb32c3e6e43b6,reserved,"-12,02202988","-77,11022949",iPhone,
443ccdfd1345a761a544f8cf426e540a,d2f1475850c213560abdec5deae2dc97,reserved,"-12,1462353","-77,0195135",web,
a29b9d9ad4d76006b0ec544bc110f7f6,a86c8d399be95a32f795a8a9887127b9,asap,"-12,1100819","-77,01845136",Android,
b7a32d99cb529c222ba891396e6a2070,0a98cead98f3935ef3051e834a30419e,reserved,"-12,024053","-77,112036",web,
a7a9c80cb98e69abb854996421b049ea,a86c8d399be95a32f795a8a9887127b9,asap,"-12,11194781","-76,99240845",Android,
a7a9c80cb98e69abb854996421b05079,a86c8d399be95a32f795a8a9887127b9,asap,"-12,11162984","-76,99245404",Android,
a29b9d9ad4d76006b0ec544bc1386b77,e4cae9e711f3aa4ce90ed98f2817e733,reserved,"-12,0833633","-77,0142084",web,4.0
b73d7da3c18e9bdc12b062b5b800df32,a86c8d399be95a32f795a8a9887127b9,asap,"-12,11217368","-76,99185256",Android,
b7a32d99cb529c222ba891396e8c89d2,aa90e1d544f5144e2d115cd501e525b7,asap,"-12,09163666","-76,96768188",iPhone,
ad38445c110e6e8025801652a3efeada,36c09cf37ce9cd241ffd160d17d243c9,asap,"-12,166008","-76,97698975",iPhone,
a29b9d9ad4d76006b0ec544bc139ed21,15c2795f9994744f8ffef0a4ba095708,asap,"-12,1021843","-77,01376343",iPhone,5.0
a7a9c80cb98e69abb854996421af006f,2567bce44b7b5ec0fa4311c5b2665e03,asap,"-12,14318085","-77,02325439",iPhone,
89fd8ac7daadd2abc77de73df5612109,ae06c34243f741e203e97c48eb62e6db,asap,"-12,098176","-76,971417",web,
74cd7c58007b373923662b8500002721,ae06c34243f741e203e97c48eb62c195,reserved,"-12,105472","-77,018854",web,
89fd8ac7daadd2abc77de73df560c93a,3d68e1172f35c1fbd06db5a1bc1425d0,asap,"-12,10116959","-77,0385437",iPhone,5.0
89fd8ac7daadd2abc77de73df5207316,ae06c34243f741e203e97c48eb62e6db,asap,"-12,098176","-76,971417",web,
89fd8ac7daadd2abc77de73df5c42842,ae06c34243f741e203e97c48eb62e6db,asap,"-12,098176","-76,971417",web,
89fd8ac7daadd2abc77de73df5c3fad5,68fe4d0ad82cc2d715d131953312673c,asap,"-12,09737778","-77,03762817",iPhone,5.0
89fd8ac7daadd2abc77de73df5c49993,851e424ed81e136e7e8c4b9ab0a84dd9,asap,"-12,08280182","-77,05148315",iPad,
443ccdfd1345a761a544f8cf426eea6b,ae06c34243f741e203e97c48eb62c195,asap,"-12,1044735","-77,0191231",web,
ba5076944232bfba6de3e43daf86d9ad,3d68e1172f35c1fbd06db5a1bc1425d0,asap,"-12,0670166","-77,03735352",iPhone,
cdaf0992aefa907337deb8f847ade5b1,ae06c34243f741e203e97c48eb62c195,asap,"-12,105472","-77,018854",web,
d69674eb058aac145b2404c45d3a89ec,699c76a8203348961730e0164a508243,asap,"-12,09251785","-77,05914307",iPhone,4.0
02d9a479496f774be816fc0a2ce9fc33,c21605b791b47423867a99d06f47ee86,asap,"-12,07301712","-76,95974731",iPhone,
2a9fcd728c07b720504f057f0d35a6c1,86aa09456b63a2a25e0097c5520497ec,reserved,"-12,07827759","-76,92248535",iPhone,5.0
89fd8ac7daadd2abc77de73df5c362c8,a86c8d399be95a32f795a8a9887127b9,asap,"-12,11273161","-76,99260794",Android,0.0
89fd8ac7daadd2abc77de73df5e4b094,f622a9397b85b5c9c0ef938c5d7dc61c,asap,"-12,15","-77,0166667",web,
c5b1a5620c42f5a3d33933cb361a519c,ff5c924e0b630fd7c019a42340594b55,reserved,"-12,0936426","-76,998339",web,
cef1ce7ac2dc6100d86fede386babe83,ded01e648ddbeb109e0b377479b816be,reserved,"-12,119182","-77,0267388",web,
cef1ce7ac2dc6100d86fede386de3871,e4cae9e711f3aa4ce90ed98f2817e733,reserved,"-12,0951931","-77,0255448",web,
cef1ce7ac2dc6100d86fede386feca88,f622a9397b85b5c9c0ef938c5d7dc61c,asap,"-12,098176","-76,971417",web,
02d9a479496f774be816fc0a2c480fd7,e3547f5b470422b28080ce5663b0a809,asap,"-12,10513578","-76,96842112",Android,
443ccdfd1345a761a544f8cf426f6fcf,ca5f041e0b807120714a6e4616154d37,reserved,"-12,1119885","-77,0421344",web,
02d9a479496f774be816fc0a2c490b4e,65b6f3b7075270499ddd0f1dc10f9ac6,reserved,"-12,0851776","-77,034435",web,
02d9a479496f774be816fc0a2ce9f1d7,86aa09456b63a2a25e0097c5520497ec,asap,"-12,09623718","-77,03656006",iPhone,
7885fbb975f07df2b94ad7f51ba2a6ce,59a766bd488db1053eeba5a3aea922df,reserved,"-12,08113492","-76,97666589",Android,
89fd8ac7daadd2abc77de73df5c246d3,65b6f3b7075270499ddd0f1dc10f9ac6,reserved,"-12,12870901","-77,02461842",Android,
89fd8ac7daadd2abc77de73df5e40422,fd3831b43f038c9ee0e840c18baa5793,reserved,"-12,11551666","-76,99313354",iPad,
89fd8ac7daadd2abc77de73df5e61d97,ded01e648ddbeb109e0b377479b816be,reserved,"-12,0886155","-77,0616537",web,
9ac5ea16418ba5019e736ac381082ef3,cef1ce7ac2dc6100d86fede386db7fed,asap,"-12,09659","-77,02679202",Android,
9ac5ea16418ba5019e736ac381084563,cef1ce7ac2dc6100d86fede386db7fed,asap,"-12,09641494","-77,02668574",Android,
cef1ce7ac2dc6100d86fede386fc6dad,b079b5295555435bd161381873204313,asap,"-12,09666061","-77,03686523",iPhone,5.0
cef1ce7ac2dc6100d86fede386dc5ee3,f622a9397b85b5c9c0ef938c5d7dc61c,asap,"-12,098176","-76,971417",web,
443ccdfd1345a761a544f8cf426fb5de,ae06c34243f741e203e97c48eb62c195,asap,"-12,105472","-77,018854",web,
d69674eb058aac145b2404c45d399990,d69674eb058aac145b2404c45d39a7d5,reserved,"-12,09628677","-76,94793701",iPhone,
d69674eb058aac145b2404c45d3a51fb,851e424ed81e136e7e8c4b9ab0a84dd9,reserved,"-12,024053","-77,112036",web,
d7b4f64833fdc9f6cebfc49e76dcd32b,86aa09456b63a2a25e0097c55203bbfb,reserved,"-12,10596466","-76,98452759",iPhone,
9ac5ea16418ba5019e736ac381079079,e4cae9e711f3aa4ce90ed98f28380df7,asap,"-12,10120392","-77,00778198",iPhone,
55bb52525b727f9cd1ed78ae35a670c0,de4eaca945c64dda33846e2fd2a23791,asap,"-12,09650837","-77,04467867",Android,5.0
443ccdfd1345a761a544f8cf42700883,55a921582f7b88ef61a3d8e24f502205,asap,"-12,12151718","-76,990448",iPhone,
dba4637ca384e4409447ee20141efe8f,fdba41f4b66d90ed7863fce32b97a19f,asap,"-12,11910248","-77,04226685",iPad,
dba4637ca384e4409447ee2014a054b3,e1332f68e81526e498e4d84523390d76,asap,"-12,09334183","-77,02264404",iPhone,4.0
dba4637ca384e4409447ee2014e65527,ae06c34243f741e203e97c48eb62e6db,asap,"-12,15","-77,0166667",web,
04105e1c65ef1e682b9f0adc2ea22ff1,3abce16ea601affbeae8f50584cdef8c,reserved,"-12,091879","-77,024572",web,
139c353f1b54511df60e64ab8e62d6e3,f420a3daee4777127e9eaa907eb5818e,asap,"-12,13118744","-77,02960205",iPhone,
1fa792449bb93dc8b496a4630e577813,4fe9f4a6c3f60759ef37f76e9ad9090a,asap,"-12,0977155","-77,0242936",web,5.0
89fd8ac7daadd2abc77de73df5e3efb7,fd3831b43f038c9ee0e840c18baa5793,reserved,"-12,11551666","-76,99313354",iPad,5.0
a29b9d9ad4d76006b0ec544bc10f6243,e4cae9e711f3aa4ce90ed98f2817e733,asap,"-12,09593582","-77,03756714",iPhone,
a29b9d9ad4d76006b0ec544bc137366c,659fcfb728615b0996641d0399df43c5,reserved,"-12,1482182","-77,0201924",web,
a29b9d9ad4d76006b0ec544bc1ff0b3e,649d38ea6680a3f6ee4a4b734f534fe2,asap,"-12,10744095","-77,03265381",iPhone,
a29b9d9ad4d76006b0ec544bc137ab1d,a479cdd4f9c8127e0f521fdf5d7ad15e,reserved,"-12,19748172","-77,00858485",Android,
ba5076944232bfba6de3e43dafea5bf6,16cbe35db7fff70fbc8251b4cdc843b1,reserved,"-12,05925066","-77,12864388",Android,5.0
cef1ce7ac2dc6100d86fede386dbf6bc,fd3831b43f038c9ee0e840c18baa5793,reserved,"-12,12111664","-76,98156738",iPad,5.0
dba4637ca384e4409447ee20149e144f,4933dfc3aa43418031d095968b6e05dd,asap,"-12,14420952","-77,01818012",Android,
dba4637ca384e4409447ee20149edc96,b44159c128d31f55629260b6716b58f7,reserved,"-12,09168243","-77,01290894",iPhone,
dba4637ca384e4409447ee20149e8ecc,cf3a94138caddceb3209e4723638ef6f,asap,"-12,09346739","-77,02770498",Android,
ef1e90a3b3fd595da4162aac95c134e8,4933dfc3aa43418031d095968b6e05dd,asap,"-12,14420952","-77,01818012",Android,
b9a01d0cd0ed0120c8eb24e8e3d0da67,36c09cf37ce9cd241ffd160d17d243c9,asap,"-12,16591263","-76,97702026",iPhone,
8db07a3d66d87b82af79b44f2c03c0d6,1f644b70aa0241070b84ca26fdff597e,asap,"-12,09640121","-77,04467773",iPhone,
752fe715939b0ce633cff67fc80b6ccf,13cd660fbea6e3b6221aa0fc6fcb8f58,reserved,"-12,0478158","-77,0622028",web,
752fe715939b0ce633cff67fc80b7cad,13cd660fbea6e3b6221aa0fc6fcb8f58,reserved,"-12,0984162","-76,975669",web,
9ac5ea16418ba5019e736ac381075fd3,ae06c34243f741e203e97c48eb42017b,asap,"-12,098176","-76,971417",web,
04105e1c65ef1e682b9f0adc2e1e59fe,8e37a68fab5f31a5e2c1b5f77c6bb9e5,asap,"-12,0975142","-77,0567831",web,
8db07a3d66d87b82af79b44f2c04041b,d9d3d81deef80d665fb0358ddef430b0,asap,"-12,11175736","-77,03894712",Android,
89fd8ac7daadd2abc77de73df5c406ca,cdaf0992aefa907337deb8f847add050,reserved,"-12,024053","-77,112036",web,
cb427fde235e9a47d619467abb0bf7c8,ca5f041e0b807120714a6e4616154d37,reserved,"-12,1053457","-76,9757211",web,
ba5076944232bfba6de3e43dafea99a2,b978183185cdbdb3e065562510a368c3,asap,"-12,09304047","-77,02734375",iPhone,
cb427fde235e9a47d619467abb0be9a7,55a921582f7b88ef61a3d8e24f502205,asap,"-12,09754181","-77,02087402",iPhone,5.0
cef1ce7ac2dc6100d86fede386dd10d8,a86c8d399be95a32f795a8a9887127b9,reserved,"-12,01651862","-77,11152066",Android,
cef1ce7ac2dc6100d86fede386fdf9af,406921adcca37705ef527b4246c12e83,reserved,"-12,0947118","-77,036629",web,
ef1e90a3b3fd595da4162aac95a22adf,b079b5295555435bd161381873204313,reserved,"-12,10932922","-77,03955078",iPhone,5.0
f770f28ccfb1df8d15e3de8af5670038,851e424ed81e136e7e8c4b9ab0a84dd9,asap,"-12,11068726","-76,98388672",iPad,
02d9a479496f774be816fc0a2ce97ecc,9cb0ce4ebefaba511db0badba0bbc923,asap,"-12,1121644","-76,9906965",web,
cb427fde235e9a47d619467abb753929,f81ee24c011f6f35554dfa760703c062,asap,"-12,129776","-76,98321533",iPhone,5.0
cef1ce7ac2dc6100d86fede386fcf728,dd91e131888064bf7df3ce08f3d8fd94,reserved,"-12,12304404","-77,03560911",Android,
cef1ce7ac2dc6100d86fede386fcd90c,ec06dc15d3cc81f20956abc19b8fb1b9,asap,"-12,0980324","-77,0406905",web,
dba4637ca384e4409447ee20149fb8ff,59a766bd488db1053eeba5a3aea922df,reserved,"-12,08110804","-76,97668701",Android,0.0
dba4637ca384e4409447ee20143d5009,68fe4d0ad82cc2d715d131953312673c,asap,"-12,09431458","-77,0249939",iPhone,5.0
3b84f2c67cb26ff5df0ba0d79b65b834,f96d70ef996818b305814707e1b72188,asap,"-12,12352753","-76,99511719",iPhone,
8953bc62ee9e12ced47938b9510cbef5,c018a9209a2d912f820dc82db60b1354,asap,"-12,11499023","-77,04278564",iPhone,
cb427fde235e9a47d619467abb7476ee,139c353f1b54511df60e64ab8e62eee3,reserved,"-12,12659073","-77,03543091",iPhone,
cb427fde235e9a47d619467abb757f95,f622a9397b85b5c9c0ef938c5d7dc61c,asap,"-12,105472","-77,018854",web,
ddda7d9d71d2000dcf144987a390293f,a0fc8364b222d4aaf247f397ce1cf79d,reserved,"-11,99109109","-77,06846416",Android,0.0
8953bc62ee9e12ced47938b951abfd3d,68fe4d0ad82cc2d715d131953336e852,asap,"-12,11953735","-77,03018188",iPhone,5.0
c33190c62b54c3c98be5a62fcfe9a70e,ca5f041e0b807120714a6e4616154d37,asap,"-12,0883087","-76,9562228",web,
ddda7d9d71d2000dcf144987a36a7584,8ed36e0e9dbf62743c06c09e5f7c1835,reserved,"-12,1052475","-77,03787231",iPhone,4.0
8953bc62ee9e12ced47938b9510a5d9b,e4cae9e711f3aa4ce90ed98f28380df7,asap,"-12,09648895","-77,03707886",iPhone,
8953bc62ee9e12ced47938b951d0566c,68fe4d0ad82cc2d715d131953312673c,asap,"-12,09424973","-77,03430176",iPhone,5.0
ddda7d9d71d2000dcf144987a369af3b,86aa09456b63a2a25e0097c55203bbfb,reserved,"-12,024053","-77,112036",web,
ddda7d9d71d2000dcf144987a368e8b1,e1332f68e81526e498e4d84523390d76,asap,"-12,09341431","-77,02279663",iPhone,4.0
ddda7d9d71d2000dcf144987a368a77b,b079b5295555435bd161381873204313,asap,"-12,09638596","-77,03674316",iPhone,5.0
ddda7d9d71d2000dcf144987a3eb3eb6,ddb7e8c31d682540b11a3ccd7ff1a0db,asap,"-12,09999451","-77,03613482",Android,5.0
4b29d7af6449dd1bf8ab6e986dc5cf98,85beef0c795e5e4cacf4aa4058c16b01,asap,"-12,11581421","-77,03970337",iPhone,
8953bc62ee9e12ced47938b951a91005,16c444e2173ffd1a0de394eabba2177e,reserved,"-12,1079","-76,9665",web,
8953bc62ee9e12ced47938b951a9242e,29a360323f1754d8cf08023eb1f3dbb7,asap,"-12,08591461","-76,93231201",iPhone,
c33190c62b54c3c98be5a62fcfe88a0c,59cbac79f5a653e8a8eb10f0ca470947,reserved,"-12,1147995","-77,04058838",iPhone,4.0
ef1e90a3b3fd595da4162aac95c2449b,ae06c34243f741e203e97c48eb62c195,asap,"-12,105472","-77,018854",web,
8953bc62ee9e12ced47938b951cf66a5,2f1882c87731970df63e69d4bc282692,asap,"-12,12010956","-76,99734497",iPhone,
936bb760a34c2bcf7c6da25cee7a7303,c0ffb6f6cd801004dd8609c12277c2d1,asap,"-12,14815588","-77,02123314",Android,
936bb760a34c2bcf7c6da25ceeba5b15,29a360323f1754d8cf08023eb1f3dbb7,reserved,"-12,115448","-77,02902222",iPhone,
2da8ac5b892d2602414828468290d566,17c21284245ff240c7212732991c62d2,asap,"-12,12457275","-77,03710938",iPhone,
3b84f2c67cb26ff5df0ba0d79bec4766,851e424ed81e136e7e8c4b9ab0a84dd9,asap,"-12,11066055","-76,9838562",iPad,5.0
4f2f4f110c2f771fa4001d5e710ba042,3d68e1172f35c1fbd06db5a1bc1425d0,asap,"-12,10055161","-77,03878784",iPhone,
b7a32d99cb529c222ba891396e6a8b3c,3abce16ea601affbeae8f50584cdef8c,reserved,"-12,091879","-77,024572",web,
936bb760a34c2bcf7c6da25cee7a0873,3d68e1172f35c1fbd06db5a1bc1425d0,asap,"-12,10057449","-77,03878784",iPhone,
936bb760a34c2bcf7c6da25cee7a123a,3d68e1172f35c1fbd06db5a1bc1425d0,asap,"-12,10037613","-77,03927612",iPhone,
ecb21dba1f28e2b8ae7a46aed2265e05,85beef0c795e5e4cacf4aa4058c16b01,asap,"-12,11967087","-76,99813843",iPhone,4.0
fc2989f6dced9101f9f8ba9f5fa86918,85beef0c795e5e4cacf4aa4058c16b01,asap,"-12,11576843","-77,0395813",iPhone,
752fe715939b0ce633cff67fc80bf912,15c2795f9994744f8ffef0a4ba095708,asap,"-12,10220718","-77,01373291",iPhone,5.0
e346d061461f894d15f57d3be09094fc,36c09cf37ce9cd241ffd160d17d243c9,asap,"-12,16581726","-76,97155762",iPhone,
e346d061461f894d15f57d3be0b0cd0c,36c09cf37ce9cd241ffd160d17d243c9,asap,"-12,16581726","-76,97155762",iPhone,
e346d061461f894d15f57d3be0918dee,15c2795f9994744f8ffef0a4ba8c08d7,reserved,"-12,10989761","-77,04421997",iPhone,4.0
e346d061461f894d15f57d3be0b0e630,6e168888d1ec73590b7ea3715487eec4,asap,"-12,03830338","-77,07962036",iPhone,
e346d061461f894d15f57d3be0b1d30a,9c20ca4ed54259e49914ca125da59a6a,asap,"-12,11635971","-77,03887939",iPhone,5.0
