journey_id,driver_id,taxi_id,icon,start_at,end_at,end_lat,end_lon,end_state,driver_start_lat,driver_start_lon,arrived_at,rider_score
ef6d192107017f9bdbc7f715ed7dd68d,,,executive,2010-10-19 00:15:00,2010-10-18 20:19:00,"-12,06505501","-76,96186144",rider cancel,,,,
fd4143bc419bb1b2a067467054075b81,baacf396f773709519bbde35a5eab861,baacf396f773709519bbde35a585d91b,executive,2010-10-20 08:25:00,2010-10-20 09:09:00,"-12,11674334","-77,01759204",drop off,"-12,08549016","-76,98584603",2010-10-20 08:36:00,4.0
fd4143bc419bb1b2a0674670544948e1,,,executive,2010-10-20 06:44:00,2010-10-20 06:47:00,"-12,10540009","-76,96289063",not found,,,,
fd4143bc419bb1b2a06746705406ea56,,,executive,2010-10-20 11:02:00,2010-10-20 11:05:00,"-12,09981918","-77,03363037",not found,,,,
a688e565ca18e0dde82d66ba80ff7359,,,executive,2010-10-23 04:05:00,2010-10-23 04:08:00,"-12,12520981","-77,03134155",not found,,,,
ff0448023dec846359f954a4742e5782,,,executive,2010-10-28 13:42:00,2010-10-28 13:45:00,"-12,0777778","-76,9111111",not found,,,,
fd4143bc419bb1b2a067467054067b82,ae06c34243f741e203e97c48ebcbd9da,f622a9397b85b5c9c0ef938c5d592020,executive,2010-10-21 03:10:00,2010-10-21 04:47:00,"-12,1047565","-77,0431025",drop off,"-12,007594","-77,0739641",2010-10-21 03:12:00,5.0
fd4143bc419bb1b2a06746705407435d,62c2e39787aa19cd2513901cf3b4858d,62c2e39787aa19cd2513901cf3b49643,executive,2010-10-20 08:45:00,2010-10-20 09:10:00,"-12,13042729","-77,02910375",drop off,"-12,11705726","-77,0295515",2010-10-20 08:55:00,3.0
fdd0e7184d1ec5e7cba69b61ee2516fc,,,executive,2010-10-23 04:25:00,2010-10-23 04:28:00,"-12,12520981","-77,03134155",not found,,,,
fd4143bc419bb1b2a06746705466baf1,ae06c34243f741e203e97c48ebcbd9da,f622a9397b85b5c9c0ef938c5d592020,executive,2010-10-20 23:20:00,2010-10-21 00:51:00,"-12,07580948","-76,90631104",drop off,"-12,10701436","-77,01046184",2010-10-20 23:15:00,5.0
fdd0e7184d1ec5e7cba69b61ee2535c2,,,executive,2010-10-23 03:53:00,2010-10-23 03:56:00,"-12,06453075","-77,08000235",not found,,,,
fdd0e7184d1ec5e7cba69b61ee4aba07,,,executive,2010-10-23 04:32:00,2010-10-23 04:35:00,"-12,12520981","-77,03134155",not found,,,,
fdd0e7184d1ec5e7cba69b61ee4ac4bf,,,executive,2010-10-23 04:21:00,2010-10-23 04:24:00,"-12,12520981","-77,03134155",not found,,,,
fdd0e7184d1ec5e7cba69b61ee4ada93,,,executive,2010-10-23 03:58:00,2010-10-23 04:01:00,"-12,12520981","-77,03134155",not found,,,,
761a1b1e8e4103f2ac5a425564320385,633dbc6b4e8edc3bf01b07b01ab543fe,275052e660ff5672db6624c42b67ef9c,executive,2010-09-17 15:00:00,2010-09-17 20:27:00,"-12,1005158","-76,9931074",drop off,"-12,1072022","-77,02063931",2010-09-17 14:46:00,
992347d5c59f47b13b14442c6d6ea496,,,executive,2010-10-21 18:06:00,2010-10-21 18:09:00,"-12,12866211","-77,0296936",not found,,,,
ca13468934fa8659e66961aa4cbabcde,baacf396f773709519bbde35a5eab861,baacf396f773709519bbde35a585d91b,executive,2010-10-20 06:19:00,2010-10-20 06:21:00,"-12,11148453","-77,03942871",drop off,"-12,08001461","-76,99825622",2010-10-20 06:21:00,4.0
fdd0e7184d1ec5e7cba69b61ee4c57ce,,,executive,2010-10-22 21:09:00,2010-10-22 21:09:00,"-12,0776151","-76,9394251",rider cancel,,,,
fd4143bc419bb1b2a067467054066fc5,ae06c34243f741e203e97c48ebcbd9da,f622a9397b85b5c9c0ef938c5d592020,executive,2010-10-20 18:09:00,2010-10-20 19:19:00,"-12,1079978","-76,9769345",drop off,"-12,10801404","-77,03933511",2010-10-20 18:20:00,
028c0aa5c5f7e32a652df0a733ecf418,d665fb9f75ef5d9cd0fd89479380ba78,0accdd3aa5a322f4129fa20b53278c69,executive,2010-09-18 16:41:00,2010-09-18 17:16:00,"-12,0777778","-76,9111111",drop off,"-12,09832907","-76,97137356",2010-09-18 16:42:00,5.0
74cd7c58007b373923662b85008595b2,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-09-18 15:16:00,2010-09-18 15:54:00,"-12,1005158","-76,9931074",drop off,"-12,11137594","-76,99255779",2010-09-18 15:40:00,4.0
a29b9d9ad4d76006b0ec544bc1105576,ae06c34243f741e203e97c48ebcbd9da,f622a9397b85b5c9c0ef938c5d592020,executive,2010-09-23 19:42:00,2010-09-23 20:19:00,"-12,1175","-77,0430556",drop off,"-12,09843106","-76,97114922",2010-09-23 19:43:00,5.0
b73d7da3c18e9bdc12b062b5b801329b,ae06c34243f741e203e97c48ebcbd9da,f622a9397b85b5c9c0ef938c5d592020,executive,2010-09-23 17:04:00,2010-09-23 17:34:00,"-12,15","-77,0166667",drop off,"-12,11145952","-76,99300084",2010-09-23 17:14:00,5.0
e0c7aeb0a1ff64a9c2efcce97ce68203,ab581e277813d5d9ff98d03b1c96a13f,35a17a45aa341b999787fa5e50608f65,executive,2010-09-19 20:59:00,2010-09-19 21:42:00,"-12,0742882","-76,9136232",drop off,"-12,10341039","-76,99567466",2010-09-19 21:29:00,5.0
f6254a51b033dcea52c37c715bc3a038,,,executive,2010-10-23 00:55:00,,"-12,11061034","-77,03750543",failure,,,,
fdd0e7184d1ec5e7cba69b61ee4b6c61,,,executive,2010-10-23 01:00:00,,"-12,11058214","-77,0375051",failure,,,,
9ac5ea16418ba5019e736ac38107ad6f,ab581e277813d5d9ff98d03b1c96a13f,35a17a45aa341b999787fa5e50608f65,executive,2010-09-25 13:02:00,2010-09-25 14:02:00,"-12,0991","-77,03475",drop off,"-12,09826122","-76,9713344",2010-09-25 13:25:00,5.0
fdd0e7184d1ec5e7cba69b61ee4ae485,baacf396f773709519bbde35a5eab861,baacf396f773709519bbde35a585d91b,executive,2010-10-23 13:20:00,2010-10-23 14:04:00,"-12,0585266","-76,9689967",drop off,"-12,07460258","-76,96414553",2010-10-23 13:18:00,
f6254a51b033dcea52c37c715b3f7e0d,,,executive,2010-10-23 03:32:00,2010-10-23 03:33:00,"-12,1071701","-77,04696655",rider cancel,,,,
f6254a51b033dcea52c37c715b3f8459,,,executive,2010-10-23 03:17:00,2010-10-23 03:22:00,"-12,1071701","-77,04696655",not found,"-12,09144974","-77,03952026",,
85958894ecd5ca02684c6ec531e760ef,,,executive,2010-10-23 13:09:00,2010-10-23 13:09:00,"-12,09620667","-77,03662109",rider cancel,,,,
f6254a51b033dcea52c37c715b009aca,,,executive,2010-10-23 14:30:00,2010-10-23 13:21:00,"-12,05906115","-77,12947167",rider cancel,,,,
fdd0e7184d1ec5e7cba69b61ee4ad44f,fb81277200c0aea311ad85f90d548d5a,b12f4f09c783e29fe0d0ea62452b9347,executive,2010-10-23 04:02:00,2010-10-23 04:43:00,"-12,06457107","-77,08000336",drop off,"-12,12587325","-77,03660398",2010-10-23 04:19:00,5.0
a688e565ca18e0dde82d66ba80ffb94f,992347d5c59f47b13b14442c6dac8d15,992347d5c59f47b13b14442c6daca5ac,executive,2010-10-23 12:30:00,2010-10-23 12:55:00,"-12,12100983","-77,03192139",drop off,"-12,08710781","-76,9904519",2010-10-23 12:20:00,5.0
c33190c62b54c3c98be5a62fcfe942be,d665fb9f75ef5d9cd0fd89479380ba78,0accdd3aa5a322f4129fa20b53278c69,executive,2010-09-27 19:15:00,2010-09-27 20:26:00,"-12,0240527","-77,112036",drop off,"-12,09924102","-76,96987152",2010-09-27 19:08:00,5.0
dba4637ca384e4409447ee20141ec950,ae06c34243f741e203e97c48ebcbd9da,f622a9397b85b5c9c0ef938c5d592020,executive,2010-09-25 18:05:00,2010-09-25 18:35:00,"-12,0991","-77,03475",drop off,"-12,10886259","-77,02440686",2010-09-25 18:13:00,5.0
1881c928349fa432c4c0cb4434bd84a7,,,executive,2010-10-23 18:21:00,,"-12,11918844","-77,02748235",failure,,,,
1881c928349fa432c4c0cb4434bcd181,,,executive,2010-10-24 03:50:00,2010-10-23 23:09:00,"-12,1119194","-76,94055176",rider cancel,,,,
f6254a51b033dcea52c37c715bc328ac,e84fda9c5df33f03c89b6923c361fb35,e84fda9c5df33f03c89b6923c362193f,executive,2010-10-23 12:15:00,2010-10-23 14:09:00,"-12,09593582","-77,03756714",drop off,"-12,09700775","-76,96331687",2010-10-23 12:10:00,5.0
dd23cf0ef33ae44e0c0b4c756e1d8e17,e84fda9c5df33f03c89b6923c361fb35,e84fda9c5df33f03c89b6923c362193f,executive,2010-10-24 00:50:00,2010-10-24 01:20:00,"-12,11843491","-77,03475952",drop off,"-12,09690877","-77,033571",2010-10-24 00:56:00,5.0
85958894ecd5ca02684c6ec531a629c5,baacf396f773709519bbde35a5eab861,baacf396f773709519bbde35a585d91b,executive,2010-10-24 02:00:00,2010-10-24 03:18:00,"-12,12631989","-76,99182129",drop off,"-12,06301349","-76,94576259",2010-10-24 01:48:00,4.0
992347d5c59f47b13b14442c6d8c7b23,e84fda9c5df33f03c89b6923c361fb35,e84fda9c5df33f03c89b6923c362193f,executive,2010-10-22 10:15:00,2010-10-22 10:48:00,"-12,024053","-77,112036",drop off,"-12,09852503","-76,96199788",2010-10-22 10:12:00,5.0
395884c1271e80e946d1f02dd90dafcf,,,executive,2010-10-21 18:49:00,2010-10-21 18:52:00,"-12,15","-77,0166667",not found,,,,
992347d5c59f47b13b14442c6dac21a5,d665fb9f75ef5d9cd0fd89479380ba78,0accdd3aa5a322f4129fa20b53278c69,executive,2010-10-22 09:10:00,2010-10-22 09:57:00,"-12,02109528","-77,10665894",drop off,"-12,10847855","-77,03559637",2010-10-22 09:05:00,5.0
85958894ecd5ca02684c6ec531220b4e,,,executive,2010-10-24 13:00:00,2010-10-24 06:38:00,"-12,09508001","-77,03814112",rider cancel,,,,
f6254a51b033dcea52c37c715ba3ef1c,e84fda9c5df33f03c89b6923c361fb35,e84fda9c5df33f03c89b6923c362193f,executive,2010-10-23 22:10:00,2010-10-23 22:14:00,"-12,1053457","-76,9757211",drop off,"-12,07592686","-76,96625944",2010-10-23 22:00:00,5.0
387f3adeb7c731b0dc56a738f4c32b15,,,executive,2010-10-24 13:00:00,,"-12,1034317","-76,97277832",failure,,,,
85958894ecd5ca02684c6ec53122bcaa,baacf396f773709519bbde35a5eab861,baacf396f773709519bbde35a585d91b,executive,2010-10-24 00:40:00,2010-10-24 00:40:00,"-12,1471654","-77,0126581",drop off,0,0,2010-10-24 00:40:00,4.0
8f073361e62a2daa5c3fa2b7af9e5c42,,,executive,2010-10-24 17:30:00,2010-10-24 13:51:00,"-12,11523819","-76,98617554",rider cancel,,,,
a4ec23eee7d76e6081bf5269a573f19e,,,executive,2010-10-24 14:26:00,2010-10-24 14:26:00,"-12,12660654","-76,99089635",rider cancel,,,,
39fd87734a40ad27c3aaae3d7ad27396,,,executive,2010-10-24 14:33:00,2010-10-24 14:33:00,"-12,13272214","-76,99330967",rider cancel,,,,
39fd87734a40ad27c3aaae3d7ad2813e,,,executive,2010-10-24 14:24:00,2010-10-24 14:25:00,"-12,11727832","-76,9925211",rider cancel,,,,
1881c928349fa432c4c0cb4434bdf609,992347d5c59f47b13b14442c6dac8d15,992347d5c59f47b13b14442c6daca5ac,executive,2010-10-24 11:30:00,2010-10-24 11:31:00,"-12,024053","-77,112036",drop off,"-12,08708936","-76,99027805",2010-10-24 11:19:00,
fdd0e7184d1ec5e7cba69b61ee4bb4e2,992347d5c59f47b13b14442c6dac8d15,992347d5c59f47b13b14442c6daca5ac,executive,2010-10-23 23:15:00,2010-10-24 00:04:00,"-12,1155223","-77,0404348",drop off,"-12,10366275","-77,04568896",2010-10-23 23:10:00,
39fd87734a40ad27c3aaae3d7a740ee8,d665fb9f75ef5d9cd0fd89479380ba78,0accdd3aa5a322f4129fa20b53278c69,executive,2010-10-24 16:27:00,2010-10-24 17:22:00,"-12,09205246","-77,02716064",drop off,"-12,12448883","-77,02792358",2010-10-24 16:53:00,5.0
bf42c5e0c312b97496ef6716c836fe73,,,executive,2010-10-28 20:00:00,2010-10-25 22:09:00,"-12,024053","-77,112036",rider cancel,,,,
a4ec23eee7d76e6081bf5269a5741671,583949a89a9ee17d19e3ca4f137b6b4c,b12f4f09c783e29fe0d0ea624530db56,executive,2010-10-24 13:56:00,2010-10-24 14:23:00,"-12,0777778","-76,9111111",drop off,"-12,10396788","-76,97225187",2010-10-24 14:02:00,5.0
85958894ecd5ca02684c6ec531e61ece,e84fda9c5df33f03c89b6923c361fb35,e84fda9c5df33f03c89b6923c362193f,executive,2010-10-23 23:00:00,2010-10-23 23:39:00,"-12,0790029","-76,93923198",drop off,"-12,11045876","-76,9843033",2010-10-23 22:54:00,5.0
8d7382192a6387a7b3d1b03eac00b0ed,ae06c34243f741e203e97c48ebcbd9da,f622a9397b85b5c9c0ef938c5d592020,executive,2010-10-22 13:04:00,2010-10-22 13:21:00,"-12,1177468","-77,0319784",drop off,0,0,2010-10-22 13:18:00,
a92faa0a8fe8d690b29dcaac2d70031e,,,executive,2010-08-14 22:53:00,2010-08-14 22:54:00,"-12,02370313","-77,05654912",rider cancel,,,,
39fd87734a40ad27c3aaae3d7a33ea4b,ae06c34243f741e203e97c48ebcbd9da,f622a9397b85b5c9c0ef938c5d592020,executive,2010-10-24 13:38:00,2010-10-24 14:08:00,"-12,098176","-76,971417",drop off,"-12,07135222","-77,03945198",2010-10-24 13:40:00,5.0
85958894ecd5ca02684c6ec531e4fa27,992347d5c59f47b13b14442c6dac8d15,992347d5c59f47b13b14442c6daca5ac,executive,2010-10-24 02:49:00,2010-10-24 02:49:00,"-12,0561121","-77,0578428",drop off,0,0,2010-10-24 02:49:00,5.0
39fd87734a40ad27c3aaae3d7af25251,ab581e277813d5d9ff98d03b1c96a13f,35a17a45aa341b999787fa5e50608f65,executive,2010-10-24 13:04:00,2010-10-24 13:54:00,"-12,0991","-77,03475",drop off,"-12,10573499","-77,01903962",2010-10-24 13:17:00,5.0
8d7382192a6387a7b3d1b03eac40d109,ae06c34243f741e203e97c48ebcbd9da,f622a9397b85b5c9c0ef938c5d592020,executive,2010-10-22 12:10:00,2010-10-22 12:45:00,"-12,04924011","-77,03085327",drop off,"-12,10923677","-77,02588812",2010-10-22 12:17:00,5.0
a4ec23eee7d76e6081bf5269a59486ea,,,executive,2010-10-25 00:42:00,2010-10-25 00:46:00,"-12,08474617","-76,97709002",not found,,,,
bea4cdaed4186eb7a34498c6f92cc042,62c2e39787aa19cd2513901cf3b4858d,62c2e39787aa19cd2513901cf3b49643,executive,2010-10-25 01:30:00,2010-10-25 02:46:00,"-12,092609","-77,047053",drop off,"-12,04405783","-77,09513402",2010-10-25 01:26:00,
8d7382192a6387a7b3d1b03eac0014c8,ae06c34243f741e203e97c48ebcbd9da,f622a9397b85b5c9c0ef938c5d592020,executive,2010-10-24 11:30:00,2010-10-24 12:38:00,"-12,024053","-77,112036",drop off,"-12,04882535","-77,05628518",2010-10-24 11:17:00,5.0
8d7382192a6387a7b3d1b03eac402e39,583949a89a9ee17d19e3ca4f137b6b4c,b12f4f09c783e29fe0d0ea624530db56,executive,2010-10-22 14:31:00,2010-10-22 15:27:00,"-12,0772222","-77,0927778",drop off,0,0,2010-10-22 14:49:00,5.0
f6254a51b033dcea52c37c715bc4c5ee,d665fb9f75ef5d9cd0fd89479380ba78,0accdd3aa5a322f4129fa20b53278c69,executive,2010-10-22 20:00:00,2010-10-22 20:38:00,"-12,098693","-77,0419505",drop off,"-12,08254695","-77,01364517",2010-10-22 19:56:00,5.0
fdd0e7184d1ec5e7cba69b61ee4c45ed,fb81277200c0aea311ad85f90d548d5a,b12f4f09c783e29fe0d0ea62452b9347,executive,2010-10-23 03:15:00,2010-10-23 04:01:00,"-12,12719723","-77,03545421",drop off,"-12,12303573","-77,0134098",2010-10-23 02:53:00,5.0
bf42c5e0c312b97496ef6716c8dbf565,,,executive,2010-10-25 11:46:00,2010-10-25 11:49:00,"-12,11222076","-76,98614502",not found,,,,
39fd87734a40ad27c3aaae3d7aef8525,e84fda9c5df33f03c89b6923c361fb35,e84fda9c5df33f03c89b6923c362193f,executive,2010-10-25 04:36:00,2010-10-25 05:13:00,"-12,08190898","-76,90900885",drop off,"-12,11121314","-76,99052634",2010-10-25 04:48:00,5.0
c6ddd8c799e8c12fb54b02070fc0ebe7,,,executive,2010-10-25 13:41:00,2010-10-25 13:44:00,"-12,0991","-77,03475",not found,,,,
85958894ecd5ca02684c6ec531a7e7eb,583949a89a9ee17d19e3ca4f137b6b4c,b12f4f09c783e29fe0d0ea624530db56,executive,2010-10-23 13:09:00,2010-10-23 13:51:00,"-12,1005158","-76,9931074",drop off,"-12,12177126","-77,0417134",2010-10-23 13:19:00,5.0
bf42c5e0c312b97496ef6716c8dbc57e,583949a89a9ee17d19e3ca4f137b6b4c,b12f4f09c783e29fe0d0ea624530db56,executive,2010-10-25 14:15:00,2010-10-25 14:26:00,"-12,1175","-77,0430556",rider cancel,"-12,11419123","-77,01839273",,
bf42c5e0c312b97496ef6716c8fa8785,,,executive,2010-10-25 13:54:00,2010-10-25 13:57:00,"-12,1175","-77,0430556",not found,,,,
39fd87734a40ad27c3aaae3d7aefc92c,ab581e277813d5d9ff98d03b1c96a13f,35a17a45aa341b999787fa5e50608f65,executive,2010-10-25 03:11:00,2010-10-25 03:11:00,"-12,0991","-77,03475",drop off,0,0,2010-10-25 03:11:00,5.0
c6ddd8c799e8c12fb54b02070fc10af6,583949a89a9ee17d19e3ca4f137b6b4c,b12f4f09c783e29fe0d0ea624530db56,executive,2010-10-25 13:21:00,2010-10-25 14:00:00,"-12,1175","-77,0430556",drop off,"-12,10568207","-77,01895085",2010-10-25 13:26:00,5.0
bf42c5e0c312b97496ef6716c8fa8103,992347d5c59f47b13b14442c6dac8d15,992347d5c59f47b13b14442c6daca5ac,executive,2010-10-25 14:12:00,2010-10-25 14:13:00,"28,255573","98,760022",rider cancel,0,0,,
bf42c5e0c312b97496ef6716c8fa77b9,992347d5c59f47b13b14442c6dac8d15,992347d5c59f47b13b14442c6daca5ac,executive,2010-10-25 14:13:00,2010-10-25 15:19:00,"-12,0777778","-76,9111111",rider cancel,"-12,11081043","-76,98631761",2010-10-25 14:28:00,
c6ddd8c799e8c12fb54b02070fc0267a,,,executive,2010-10-25 16:06:00,,"-12,09586517","-77,0165376",failure,,,,
1881c928349fa432c4c0cb44347d5952,992347d5c59f47b13b14442c6dac8d15,992347d5c59f47b13b14442c6daca5ac,executive,2010-10-24 14:00:00,2010-10-24 14:51:00,"-12,0088023","-76,8636822",drop off,"-12,11469012","-76,99358151",2010-10-24 14:02:00,5.0
bf42c5e0c312b97496ef6716c858abcc,,,executive,2010-10-25 17:57:00,2010-10-25 17:57:00,"-12,06376123","-76,99519191",rider cancel,,,,
bf42c5e0c312b97496ef6716c87832d6,,,executive,2010-10-25 20:07:00,2010-10-25 20:07:00,"-12,15","-77,0166667",rider cancel,,,,
bf42c5e0c312b97496ef6716c8f99ea1,ae06c34243f741e203e97c48ebcbd9da,f622a9397b85b5c9c0ef938c5d592020,executive,2010-10-25 19:48:00,2010-10-25 19:49:00,"-12,12520161","-77,0315345",rider cancel,"-12,08279018","-77,01430929",,
85958894ecd5ca02684c6ec531a76585,d665fb9f75ef5d9cd0fd89479380ba78,0accdd3aa5a322f4129fa20b53278c69,executive,2010-10-23 16:50:00,2010-10-23 17:47:00,"-12,0991","-77,03475",drop off,0,0,2010-10-23 16:48:00,
dd23cf0ef33ae44e0c0b4c756e1ff685,fb81277200c0aea311ad85f90d548d5a,b12f4f09c783e29fe0d0ea62452b9347,executive,2010-10-23 06:44:00,2010-10-23 07:14:00,"-12,1007309","-77,03366089",drop off,"-12,13055421","-77,02621227",2010-10-23 06:58:00,
85958894ecd5ca02684c6ec531a725f3,992347d5c59f47b13b14442c6dac8d15,992347d5c59f47b13b14442c6daca5ac,executive,2010-10-24 02:15:00,2010-10-24 02:21:00,"-12,0840452","-77,0302869",drop off,"-12,08699932","-76,99054683",2010-10-24 02:09:00,5.0
a92faa0a8fe8d690b29dcaac2d8d88a2,d04f1a596fe4a582f48e6eb2f9e8f617,d04f1a596fe4a582f48e6eb2f9e8cceb,executive,2010-08-15 03:56:00,2010-08-15 04:57:00,"-12,10783406","-77,04561207",drop off,"-12,13101102","-76,97679723",2010-08-15 04:19:00,4.0
dd23cf0ef33ae44e0c0b4c756e1ed1bc,992347d5c59f47b13b14442c6dac8d15,992347d5c59f47b13b14442c6daca5ac,executive,2010-10-23 20:10:00,2010-10-23 21:11:00,"-12,024053","-77,112036",drop off,"-12,12605291","-77,03659822",2010-10-23 20:03:00,5.0
8f073361e62a2daa5c3fa2b7af9eaaae,583949a89a9ee17d19e3ca4f137b6b4c,b12f4f09c783e29fe0d0ea624530db56,executive,2010-10-24 13:00:00,2010-10-24 13:53:00,"-12,1034317","-76,97277832",drop off,"-12,10582537","-77,0192026",2010-10-24 12:53:00,5.0
a4ec23eee7d76e6081bf5269a5714757,992347d5c59f47b13b14442c6dac8d15,992347d5c59f47b13b14442c6daca5ac,executive,2010-10-25 12:30:00,2010-10-25 12:51:00,"-12,09437943","-77,02130127",drop off,"-12,08704736","-76,99041193",2010-10-25 12:18:00,5.0
bf42c5e0c312b97496ef6716c877fddc,,,executive,2010-10-25 21:25:00,2010-10-25 21:25:00,"-12,10004044","-77,03555298",rider cancel,,,,
c6ddd8c799e8c12fb54b02070fbf2997,,,executive,2010-10-25 21:24:00,2010-10-25 21:24:00,"-12,10004044","-77,03555298",rider cancel,,,,
bf42c5e0c312b97496ef6716c8d9f67d,bf42c5e0c312b97496ef6716c857f856,bf42c5e0c312b97496ef6716c857f6e6,executive,2010-10-25 21:49:00,2010-10-25 21:53:00,"-12,11178207","-76,99279785",drop off,"-12,11189199","-76,99348981",2010-10-25 21:51:00,
bf42c5e0c312b97496ef6716c8f915a4,,,executive,2010-10-31 15:00:00,2010-10-25 22:16:00,"-12,024053","-77,112036",rider cancel,,,,
bf42c5e0c312b97496ef6716c877d72f,,,executive,2010-11-10 14:00:00,2010-10-25 22:23:00,"-12,024053","-77,112036",rider cancel,,,,
bf42c5e0c312b97496ef6716c8f90e21,,,executive,2010-10-29 14:00:00,2010-10-25 22:20:00,"-12,024053","-77,112036",rider cancel,,,,
bf42c5e0c312b97496ef6716c8db1a8d,ae06c34243f741e203e97c48ebcbd9da,f622a9397b85b5c9c0ef938c5d592020,executive,2010-10-25 18:00:00,2010-10-25 18:27:00,"-12,1053457","-76,9757211",drop off,0,0,2010-10-25 17:58:00,
a7500250b42dd954a734ab8ba921cda0,,,executive,2010-10-26 01:31:00,2010-10-26 01:34:00,"-12,10639572","-77,04602051",not found,,,,
bf42c5e0c312b97496ef6716c8d918d3,,,executive,2010-10-26 04:40:00,2010-10-26 03:47:00,"-12,11094284","-77,04336548",rider cancel,,,,
fad711984f90770053ea96f0ea33705b,ae06c34243f741e203e97c48ebcbd9da,f622a9397b85b5c9c0ef938c5d592020,executive,2010-10-25 23:00:00,2010-10-25 23:41:00,"-12,1137688","-77,0309709",drop off,"-12,05434173","-77,04255859",2010-10-25 23:02:00,
a7500250b42dd954a734ab8ba921223e,,,executive,2010-10-26 04:56:00,2010-10-26 04:59:00,"-12,05996323","-77,09933472",not found,,,,
bf42c5e0c312b97496ef6716c8772d4b,e84fda9c5df33f03c89b6923c361fb35,e84fda9c5df33f03c89b6923c362193f,executive,2010-10-26 02:20:00,2010-10-26 03:19:00,"-12,07756042","-76,95733643",drop off,"-12,09907336","-77,03489551",2010-10-26 02:35:00,4.0
bf42c5e0c312b97496ef6716c8d8f775,62c2e39787aa19cd2513901cf3b4858d,62c2e39787aa19cd2513901cf3b49643,executive,2010-10-26 05:49:00,2010-10-26 06:09:00,"-12,11374664","-77,02642822",drop off,"-12,09857293","-77,04892365",2010-10-26 05:53:00,5.0
c6ddd8c799e8c12fb54b02070fbdf1b2,ae06c34243f741e203e97c48ebcbd9da,f622a9397b85b5c9c0ef938c5d592020,executive,2010-10-26 13:30:00,2010-10-26 13:53:00,"-12,09082031","-77,00366211",drop off,"-12,11237175","-77,01071736",2010-10-26 13:26:00,5.0
a4ec23eee7d76e6081bf5269a5961bee,62c2e39787aa19cd2513901cf3b4858d,62c2e39787aa19cd2513901cf3b49643,executive,2010-10-24 15:00:00,2010-10-24 15:36:00,"-12,11084747","-76,98397827",drop off,"-12,02138206","-77,05220571",2010-10-24 14:59:00,5.0
c26f22be31323781fd478dbcf890f881,,,executive,2010-10-27 02:03:00,2010-10-27 02:06:00,"-12,11871346","-77,03016657",not found,,,,
c26f22be31323781fd478dbcf890c0c2,,,executive,2010-10-27 02:37:00,2010-10-27 02:38:00,"-12,06455009","-77,08000906",rider cancel,,,,
12c472dd8efc6ed622ae866925195ad1,031fea9628f9238b051a58808554498a,031fea9628f9238b051a588085333504,executive,2010-10-27 02:59:00,2010-10-27 03:03:00,"-12,12781906","-77,02960205",rider cancel,"-12,1116303","-76,9926669",,
c26f22be31323781fd478dbcf8909063,,,executive,2010-10-27 04:02:00,2010-10-27 04:02:00,"-12,11176682","-76,99813843",rider cancel,,,,
a4ec23eee7d76e6081bf5269a57227fe,e84fda9c5df33f03c89b6923c361fb35,e84fda9c5df33f03c89b6923c362193f,executive,2010-10-25 00:20:00,2010-10-25 02:18:00,"-12,024053","-77,112036",drop off,0,0,2010-10-25 00:40:00,5.0
12c472dd8efc6ed622ae866925193772,,,executive,2010-10-27 05:10:00,2010-10-27 05:11:00,"-12,12007523","-77,01016235",rider cancel,,,,
8f073361e62a2daa5c3fa2b7af9b7681,992347d5c59f47b13b14442c6dac8d15,992347d5c59f47b13b14442c6daca5ac,executive,2010-10-25 13:45:00,2010-10-25 14:02:00,"-12,1121644","-76,9906965",drop off,"-12,11159637","-77,01721739",2010-10-25 13:40:00,
c26f22be31323781fd478dbcf89128db,e84fda9c5df33f03c89b6923c361fb35,e84fda9c5df33f03c89b6923c362193f,executive,2010-10-27 02:30:00,2010-10-27 02:56:00,"-12,1361154","-77,0265466",drop off,"-12,11261504","-77,02885124",2010-10-27 02:24:00,5.0
12c472dd8efc6ed622ae8669253f32d2,,,executive,2010-10-27 05:45:00,2010-10-27 05:48:00,"-12,11123657","-77,04290771",not found,,,,
4a08bac2b324e37eebea79269128e0f3,,,executive,2010-09-01 01:00:00,2010-09-01 01:00:00,"-12,10277939","-77,03378296",rider cancel,,,,
c26f22be31323781fd478dbcf8916fb3,e84fda9c5df33f03c89b6923c361fb35,e84fda9c5df33f03c89b6923c362193f,executive,2010-10-27 00:40:00,2010-10-27 01:35:00,"-12,09181595","-76,99136353",drop off,"-12,111637","-76,9926756",2010-10-27 01:02:00,5.0
09fb29be45e21a5e3cb4c0fa42556c59,992347d5c59f47b13b14442c6dac8d15,992347d5c59f47b13b14442c6daca5ac,executive,2010-10-27 07:24:00,2010-10-27 07:36:00,"-12,11400986","-77,04382324",rider cancel,"-12,1272739","-77,02859796",,
bf42c5e0c312b97496ef6716c8356f93,62c2e39787aa19cd2513901cf3b4858d,62c2e39787aa19cd2513901cf3b49643,executive,2010-10-26 06:19:00,2010-10-26 06:42:00,"-12,12895584","-77,02664185",drop off,"-12,09444883","-77,03840867",2010-10-26 06:27:00,5.0
95efd3946c40dfe71c00dde68dda6a93,,,executive,2010-10-27 10:34:00,2010-10-27 10:34:00,"-12,11947003","-77,02923585",rider cancel,,,,
95efd3946c40dfe71c00dde68dda92e4,,,executive,2010-10-27 12:20:00,2010-10-27 12:15:00,"-12,02345276","-77,10717773",not found,,,,
